endTime,endDate,artistName,trackName,msPlayed,secsPlayed,minsPlayed
9/28/2022 15:44,9/28/2022,Mac Miller,Blue World,209440,209.44,3.49
9/28/2022 16:04,9/28/2022,Mac Miller,Cold Feet,4010,4.01,0.07
9/28/2022 16:04,9/28/2022,Mac Miller,Nikes On My Feet,920,0.92,0.02
9/28/2022 16:04,9/28/2022,Mac Miller,Family First,690,0.69,0.01
9/28/2022 16:04,9/28/2022,Mac Miller,Small Worlds,25660,25.66,0.43
9/28/2022 16:04,9/28/2022,Mac Miller,"I Love Life, Thank You",3290,3.29,0.05
9/28/2022 16:04,9/28/2022,Mac Miller,Good News,5260,5.26,0.09
9/28/2022 16:05,9/28/2022,Alvvays,"Archie, Marry Me",800,0.8,0.01
9/28/2022 16:05,9/28/2022,Alvvays,"Archie, Marry Me",12340,12.34,0.21
9/28/2022 16:05,9/28/2022,Alvvays,Dreams Tonite,670,0.67,0.01
9/28/2022 16:09,9/28/2022,Day Wave,See You When The End's Near,232653,232.65,3.88
9/28/2022 16:11,9/28/2022,Day Wave,Pastlife,151266,151.27,2.52
9/28/2022 16:15,9/28/2022,Day Wave,Where Do You Go,202973,202.97,3.38
9/28/2022 16:18,9/28/2022,Day Wave,Blue,225653,225.65,3.76
9/28/2022 16:21,9/28/2022,Day Wave,Loner,143493,143.49,2.39
9/28/2022 16:24,9/28/2022,Day Wave,Before We Knew,212533,212.53,3.54
9/28/2022 16:26,9/28/2022,Day Wave,Great Expectations,133786,133.79,2.23
9/28/2022 16:30,9/28/2022,Day Wave,We Used To Be Young,184346,184.35,3.07
9/28/2022 16:32,9/28/2022,Day Wave,Heart To Rest,138920,138.92,2.32
9/28/2022 16:35,9/28/2022,Day Wave,Apartment Complex,164720,164.72,2.75
9/28/2022 16:37,9/28/2022,Big Wild,6's to 9's - Day Wave Remix,164932,164.93,2.75
9/28/2022 16:40,9/28/2022,Hazel English,Nine Stories,173961,173.96,2.9
9/28/2022 16:41,9/28/2022,Day Wave,Potions,52380,52.38,0.87
9/28/2022 17:45,9/28/2022,Katie Gregson-MacLeod,Second Single Bed,6677,6.68,0.11
9/28/2022 17:45,9/28/2022,Katie Gregson-MacLeod,complex (demo),3925,3.93,0.07
9/28/2022 17:45,9/28/2022,Day Wave,Potions,13354,13.35,0.22
9/28/2022 17:48,9/28/2022,girl in red,we fell in love in october,184153,184.15,3.07
9/28/2022 17:50,9/28/2022,Day Wave,We Try but We Don't Fit In (Live from Spotify House SXSW '16),2005,2.01,0.03
9/28/2022 17:50,9/28/2022,girl in red,girls,1280,1.28,0.02
9/28/2022 17:50,9/28/2022,girl in red,i wanna be your girlfriend,114574,114.57,1.91
9/28/2022 17:50,9/28/2022,girl in red,midnight love,16320,16.32,0.27
9/28/2022 17:50,9/28/2022,girl in red,bad idea!,1578,1.58,0.03
9/28/2022 17:54,9/28/2022,Day Wave,See You When The End's Near,232653,232.65,3.88
9/28/2022 17:55,9/28/2022,Day Wave,Wasting Time,8896,8.9,0.15
9/28/2022 17:55,9/28/2022,Day Wave,Bring You Down,61584,61.58,1.03
9/28/2022 17:56,9/28/2022,Day Wave,Crush,23295,23.3,0.39
9/28/2022 17:56,9/28/2022,Day Wave,Before We Knew,3648,3.65,0.06
9/28/2022 17:58,9/28/2022,Day Wave,Ceremony,4451,4.45,0.07
9/28/2022 17:58,9/28/2022,Day Wave,Loner,143493,143.49,2.39
9/28/2022 17:59,9/28/2022,Lawrence Rothman,Kate's Not Here - Day Wave & Lawrence Rothman Remix,44863,44.86,0.75
9/28/2022 17:59,9/28/2022,Day Wave,Before We Knew,3093,3.09,0.05
9/28/2022 18:01,9/28/2022,Day Wave,Pastlife,151266,151.27,2.52
9/28/2022 18:45,9/28/2022,Day Wave,Come Home Now,115525,115.53,1.93
9/28/2022 18:48,9/28/2022,Paramore,This Is Why,207652,207.65,3.46
9/28/2022 19:01,9/28/2022,The 1975,I'm In Love With You,29205,29.21,0.49
9/28/2022 19:16,9/28/2022,colleen dow,Lists,12757,12.76,0.21
9/28/2022 19:18,9/28/2022,colleen dow,Bumbum,33023,33.02,0.55
9/28/2022 19:18,9/28/2022,colleen dow,Periwinkle,447,0.45,0.01
9/28/2022 20:35,9/28/2022,colleen dow,Radiator,54826,54.83,0.91
9/28/2022 20:38,9/28/2022,colleen dow,Radiator,171592,171.59,2.86
9/28/2022 20:40,9/28/2022,colleen dow,Bumbum,143302,143.3,2.39
9/28/2022 20:44,9/28/2022,colleen dow,Lists,161527,161.53,2.69
9/28/2022 20:47,9/28/2022,colleen dow,Redline,117577,117.58,1.96
9/28/2022 20:49,9/28/2022,colleen dow,Sorry,132794,132.79,2.21
9/28/2022 20:53,9/28/2022,colleen dow,Lil kid,240009,240.01,4
9/28/2022 20:57,9/28/2022,colleen dow,Yeah,198254,198.25,3.3
9/28/2022 20:59,9/28/2022,colleen dow,Childhood Home,165006,165.01,2.75
9/28/2022 21:01,9/28/2022,colleen dow,Bummer Summer,94361,94.36,1.57
9/28/2022 21:03,9/28/2022,fanclubwallet,Car Crash in G Major,132000,132,2.2
9/28/2022 21:07,9/28/2022,"Slaughter Beach, Dog",104 Degrees,159315,159.32,2.66
9/28/2022 21:07,9/28/2022,Strange Ranger,Needing You,23635,23.64,0.39
9/28/2022 21:16,9/28/2022,Carly Cosgrove,Really Big Shrimp,9740,9.74,0.16
9/28/2022 21:17,9/28/2022,Phoebe Bridgers,Moon Song,570,0.57,0.01
9/28/2022 21:17,9/28/2022,Phoebe Bridgers,Motion Sickness,2270,2.27,0.04
9/28/2022 21:17,9/28/2022,James and the Shame,Only Thing,60860,60.86,1.01
9/28/2022 21:20,9/28/2022,Phoebe Bridgers,Motion Sickness,129060,129.06,2.15
9/28/2022 21:25,9/28/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,88.62,1.48
9/28/2022 21:33,9/28/2022,"Tyler, The Creator",CORSO,146481,146.48,2.44
9/28/2022 21:35,9/28/2022,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),130980,130.98,2.18
9/28/2022 21:37,9/28/2022,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572,121.57,2.03
9/28/2022 21:40,9/28/2022,"Tyler, The Creator",LUMBERJACK,138312,138.31,2.31
9/28/2022 21:42,9/28/2022,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),155292,155.29,2.59
9/28/2022 21:46,9/28/2022,"Tyler, The Creator",MASSA,223718,223.72,3.73
9/28/2022 21:49,9/28/2022,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),187476,187.48,3.12
9/28/2022 22:19,9/28/2022,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),42080,42.08,0.7
9/28/2022 22:20,9/28/2022,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),57183,57.18,0.95
9/28/2022 22:33,9/28/2022,The 1975,I'm In Love With You,177194,177.19,2.95
9/28/2022 22:37,9/28/2022,Mac Miller,What's the Use?,255765,255.77,4.26
9/28/2022 22:40,9/28/2022,Mac Miller,The Spins,195873,195.87,3.26
9/28/2022 22:43,9/28/2022,Mac Miller,Don't Mind If I Do,138287,138.29,2.3
9/28/2022 22:43,9/28/2022,The 1975,Somebody Else,20012,20.01,0.33
9/28/2022 22:59,9/28/2022,The 1975,Be My Mistake,9694,9.69,0.16
9/28/2022 22:59,9/28/2022,The 1975,Happiness,303903,303.9,5.07
9/28/2022 23:03,9/28/2022,The 1975,Happiness (Dance Floor Edit),3754,3.75,0.06
9/28/2022 23:03,9/28/2022,The 1975,Robbers,10520,10.52,0.18
9/28/2022 23:03,9/28/2022,The 1975,It's Not Living (If It's Not With You),248335,248.34,4.14
9/28/2022 23:03,9/28/2022,The 1975,All I Need To Hear,298,0.3,0
9/28/2022 23:08,9/28/2022,The 1975,Part Of The Band,260148,260.15,4.34
9/28/2022 23:09,9/28/2022,The 1975,Love It If We Made It,68424,68.42,1.14
9/28/2022 23:11,9/28/2022,The 1975,Yeah I Know,160128,160.13,2.67
9/28/2022 23:15,9/28/2022,Joyce Manor,Constant Headache,184306,184.31,3.07
9/28/2022 23:16,9/28/2022,Joyce Manor,Catalina Fight Song,103941,103.94,1.73
9/28/2022 23:19,9/28/2022,Joyce Manor,Falling in Love Again,148120,148.12,2.47
9/28/2022 23:20,9/28/2022,Joyce Manor,Heart Tattoo,110973,110.97,1.85
9/28/2022 23:22,9/28/2022,Joyce Manor,Gotta Let It Go,68400,68.4,1.14
9/28/2022 23:22,9/28/2022,Joyce Manor,Fake I.D.,4394,4.39,0.07
9/28/2022 23:24,9/28/2022,Joyce Manor,Eighteen,125466,125.47,2.09
9/28/2022 23:26,9/28/2022,Joyce Manor,Angel In The Snow,128560,128.56,2.14
9/28/2022 23:27,9/28/2022,Joyce Manor,Do You Really Want To Not Get Better?,76293,76.29,1.27
9/28/2022 23:27,9/28/2022,Joyce Manor,Last You Heard Of Me,1040,1.04,0.02
9/28/2022 23:29,9/28/2022,sports.,I Am the Boy,81162,81.16,1.35
9/28/2022 23:32,9/28/2022,Marietta,Cinco De Mayo Shit Show,181546,181.55,3.03
9/28/2022 23:35,9/28/2022,"Slaughter Beach, Dog",Your Cat,198667,198.67,3.31
9/28/2022 23:37,9/28/2022,Modern Baseball,Cooke,140658,140.66,2.34
9/28/2022 23:40,9/28/2022,Modern Baseball,Broken Cash Machine,6656,6.66,0.11
9/28/2022 23:40,9/28/2022,Just Friends,Fever,164821,164.82,2.75
9/28/2022 23:41,9/28/2022,Modern Baseball,...And Beyond,4735,4.74,0.08
9/28/2022 23:41,9/28/2022,"Slaughter Beach, Dog",Politics Of Grooming,2026,2.03,0.03
9/28/2022 23:41,9/28/2022,Modern Baseball,Charlie Black,1087,1.09,0.02
9/28/2022 23:41,9/28/2022,The Front Bottoms,Plastic Flowers,1663,1.66,0.03
9/28/2022 23:41,9/28/2022,Marietta,Green Call Her Sims,51840,51.84,0.86
9/28/2022 23:41,9/28/2022,Pinegrove,Endless,1216,1.22,0.02
9/28/2022 23:43,9/28/2022,Modern Baseball,Mass,104598,104.6,1.74
9/28/2022 23:43,9/28/2022,The Front Bottoms,Peace Sign,3239,3.24,0.05
9/28/2022 23:44,9/28/2022,Mom Jeans.,Vape Nation - Audiotree Live Version,68373,68.37,1.14
9/28/2022 23:47,9/28/2022,Paramore,This Is Why,207652,207.65,3.46
9/28/2022 23:48,9/28/2022,Sad Cops,Magnetic Silence,3200,3.2,0.05
9/28/2022 23:48,9/28/2022,The Front Bottoms,The Boredom Is The Reason I Started Swimming. It's Also The Reason I Started Sinking,12697,12.7,0.21
9/28/2022 23:48,9/28/2022,The Front Bottoms,Far Drive,2090,2.09,0.03
9/28/2022 23:49,9/28/2022,The Front Bottoms,The Plan (Fuck Jobs),65237,65.24,1.09
9/28/2022 23:49,9/28/2022,The Front Bottoms,Twin Size Mattress,4543,4.54,0.08
9/28/2022 23:49,9/28/2022,The Front Bottoms,Ginger,4565,4.57,0.08
9/28/2022 23:49,9/28/2022,The Front Bottoms,Wolfman,29141,29.14,0.49
9/28/2022 23:53,9/28/2022,Turnover,Dizzy On the Comedown,221440,221.44,3.69
9/28/2022 23:54,9/28/2022,The Front Bottoms,Historic Cemetery,61504,61.5,1.03
9/28/2022 23:55,9/28/2022,"Tyler, The Creator",MOMMA TALK,746,0.75,0.01
9/28/2022 23:55,9/28/2022,Tiny Moving Parts,Always Focused,68991,68.99,1.15
9/28/2022 23:55,9/28/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),1557,1.56,0.03
9/28/2022 23:57,9/28/2022,"Tyler, The Creator",MASSA,133674,133.67,2.23
9/29/2022 0:01,9/29/2022,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),229564,229.56,3.83
9/29/2022 0:04,9/29/2022,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),142659,142.66,2.38
9/29/2022 12:29,9/29/2022,Harriette,at least i'm pretty,25518,25.52,0.43
9/29/2022 12:30,9/29/2022,Harriette,Wednesday,16021,16.02,0.27
9/29/2022 12:30,9/29/2022,citrus,Thursday,20665,20.67,0.34
9/29/2022 12:33,9/29/2022,girl in red,we fell in love in october,184153,184.15,3.07
9/29/2022 12:36,9/29/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
9/29/2022 12:40,9/29/2022,girl in red,bad idea!,219638,219.64,3.66
9/29/2022 12:43,9/29/2022,girl in red,girls,198400,198.4,3.31
9/29/2022 12:46,9/29/2022,girl in red,midnight love,193928,193.93,3.23
9/29/2022 12:48,9/29/2022,girl in red,4am,110861,110.86,1.85
9/29/2022 12:51,9/29/2022,girl in red,summer depression,151693,151.69,2.53
9/29/2022 12:52,9/29/2022,girl in red,i'll die anyway.,56534,56.53,0.94
9/29/2022 12:52,9/29/2022,girl in red,summer depression,325,0.33,0.01
9/29/2022 12:54,9/29/2022,girl in red,4am,110861,110.86,1.85
9/29/2022 12:57,9/29/2022,girl in red,i'll die anyway.,192612,192.61,3.21
9/29/2022 12:59,9/29/2022,girl in red,forget her,143355,143.36,2.39
9/29/2022 13:02,9/29/2022,girl in red,You Stupid Bitch,195951,195.95,3.27
9/29/2022 13:05,9/29/2022,girl in red,watch you sleep.,180225,180.23,3
9/29/2022 13:08,9/29/2022,girl in red,dead girl in the pool.,186642,186.64,3.11
9/29/2022 13:12,9/29/2022,girl in red,i need to be alone.,139547,139.55,2.33
9/29/2022 13:12,9/29/2022,girl in red,I'll Call You Mine,1560,1.56,0.03
9/29/2022 13:14,9/29/2022,girl in red,say anything,142700,142.7,2.38
9/29/2022 13:15,9/29/2022,girl in red,Say It - Spotify Studio Oyster Recording,13150,13.15,0.22
9/29/2022 13:18,9/29/2022,chloe moriondo,Manta Rays,211826,211.83,3.53
9/29/2022 13:20,9/29/2022,chloe moriondo,GIRL ON TV,109723,109.72,1.83
9/29/2022 13:23,9/29/2022,chloe moriondo,I Want To Be With You,179573,179.57,2.99
9/29/2022 13:43,9/29/2022,chloe moriondo,Slacker,60126,60.13,1
9/29/2022 13:59,9/29/2022,American Football,Silhouettes,441505,441.51,7.36
9/29/2022 14:42,9/29/2022,American Football,Every Wave To Ever Rise (feat. Elizabeth Powell),354157,354.16,5.9
9/29/2022 14:46,9/29/2022,American Football,Uncomfortably Numb (feat. Hayley Williams),250418,250.42,4.17
9/29/2022 15:13,9/29/2022,Chloe Lilac,DOUCHEBAG,50,0.05,0
9/29/2022 15:13,9/29/2022,Chloe Lilac,High School,6460,6.46,0.11
9/29/2022 15:13,9/29/2022,Chloe Lilac,how does your girlfriend feel about it,5680,5.68,0.09
9/29/2022 15:13,9/29/2022,American Football,Heir Apparent,90927,90.93,1.52
9/29/2022 15:14,9/29/2022,Sir Chloe,Michelle,22190,22.19,0.37
9/29/2022 15:14,9/29/2022,chloe mk,David Bowie,10350,10.35,0.17
9/29/2022 15:14,9/29/2022,Chloe Frances,Grand & Stately,10120,10.12,0.17
9/29/2022 15:18,9/29/2022,Faye Webster,Kingston,202653,202.65,3.38
9/29/2022 15:21,9/29/2022,Faye Webster,In A Good Way,224680,224.68,3.74
9/29/2022 15:24,9/29/2022,Faye Webster,Right Side of My Neck,153320,153.32,2.56
9/29/2022 15:28,9/29/2022,Faye Webster,Hurts Me Too,201120,201.12,3.35
9/29/2022 15:32,9/29/2022,Faye Webster,Jonny,226506,226.51,3.78
9/29/2022 15:35,9/29/2022,Faye Webster,She Won't Go Away,185646,185.65,3.09
9/29/2022 15:38,9/29/2022,Faye Webster,Car Therapy,214520,214.52,3.58
9/29/2022 15:43,9/29/2022,Faye Webster,Sometimes,273266,273.27,4.55
9/29/2022 15:46,9/29/2022,COIN,Sagittarius Superstar (feat. Faye Webster),173320,173.32,2.89
9/29/2022 15:50,9/29/2022,Faye Webster,I Know You,251666,251.67,4.19
9/29/2022 15:59,9/29/2022,Faye Webster,A Dream With a Baseball Player,168314,168.31,2.81
9/29/2022 22:11,9/29/2022,The 1975,People,2304,2.3,0.04
9/29/2022 22:11,9/29/2022,The 1975,The 1975,10453,10.45,0.17
9/29/2022 22:14,9/29/2022,The 1975,The End (Music For Cars),150929,150.93,2.52
9/29/2022 22:18,9/29/2022,The 1975,Frail State Of Mind,233501,233.5,3.89
9/29/2022 22:18,9/29/2022,The 1975,Streaming,30437,30.44,0.51
9/29/2022 22:23,9/29/2022,The 1975,The Birthday Party,285833,285.83,4.76
9/29/2022 22:25,9/29/2022,The 1975,Yeah I Know,102897,102.9,1.71
9/29/2022 22:25,9/29/2022,The 1975,Jesus Christ 2005 God Bless America,17344,17.34,0.29
9/29/2022 22:25,9/29/2022,The 1975,Then Because She Goes,4394,4.39,0.07
9/29/2022 22:29,9/29/2022,Phoebe Bridgers,Motion Sickness,229760,229.76,3.83
9/29/2022 22:33,9/29/2022,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226,233.23,3.89
9/29/2022 22:36,9/29/2022,Phoebe Bridgers,Kyoto,184524,184.52,3.08
9/30/2022 0:30,9/30/2022,Phoebe Bridgers,Moon Song,97974,97.97,1.63
9/30/2022 0:32,9/30/2022,The Front Bottoms,Jim Bogart,94885,94.89,1.58
9/30/2022 0:32,9/30/2022,Turnover,Dizzy On the Comedown,9962,9.96,0.17
9/30/2022 0:39,9/30/2022,Turnover,Time,917,0.92,0.02
9/30/2022 0:39,9/30/2022,Turnover,Disintegration,490,0.49,0.01
9/30/2022 0:39,9/30/2022,Turnover,Still In Motion,3178,3.18,0.05
9/30/2022 0:39,9/30/2022,Turnover,Most Of The Time,426,0.43,0.01
9/30/2022 0:39,9/30/2022,Turnover,Bonnie (Rhythm & Melody),1173,1.17,0.02
9/30/2022 0:39,9/30/2022,Turnover,Sleepless Nights,341,0.34,0.01
9/30/2022 0:39,9/30/2022,Turnover,Sasha,1514,1.51,0.03
9/30/2022 0:39,9/30/2022,Turnover,Sending Me Right Back,1194,1.19,0.02
9/30/2022 0:39,9/30/2022,Turnover,Pure Devotion,2133,2.13,0.04
9/30/2022 0:39,9/30/2022,Turnover,Myself in the Way,5254,5.25,0.09
9/30/2022 0:39,9/30/2022,Turnover,Sunshine Type,2688,2.69,0.04
9/30/2022 0:39,9/30/2022,Turnover,Read My Mind,938,0.94,0.02
9/30/2022 0:39,9/30/2022,Turnover,Take My Head,415809,415.81,6.93
9/30/2022 0:39,9/30/2022,Turnover,Ain't Love Heavy,2026,2.03,0.03
9/30/2022 0:40,9/30/2022,Turnover,Mountains Made of Clouds,426,0.43,0.01
9/30/2022 0:40,9/30/2022,Turnover,Waiting,1493,1.49,0.02
9/30/2022 0:40,9/30/2022,Turnover,Wait Too Long,469,0.47,0.01
9/30/2022 0:40,9/30/2022,Turnover,Seedwong,1450,1.45,0.02
9/30/2022 0:40,9/30/2022,Turnover,Butterfly Dream,2496,2.5,0.04
9/30/2022 0:43,9/30/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
9/30/2022 0:47,9/30/2022,Turnover,Change Irreversible,193794,193.79,3.23
9/30/2022 0:47,9/30/2022,Turnover,Intrapersonal,8298,8.3,0.14
9/30/2022 0:47,9/30/2022,Turnover,Cutting My Fingers Off,2773,2.77,0.05
9/30/2022 0:50,9/30/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
9/30/2022 0:54,9/30/2022,Turnover,New Scream,252261,252.26,4.2
9/30/2022 0:58,9/30/2022,Turnover,Humming,238494,238.49,3.97
9/30/2022 1:01,9/30/2022,Turnover,Hello Euphoria,169366,169.37,2.82
9/30/2022 1:01,9/30/2022,Turnover,Dizzy On the Comedown,4181,4.18,0.07
9/30/2022 1:04,9/30/2022,Turnover,Diazepam,199037,199.04,3.32
9/30/2022 1:08,9/30/2022,Turnover,Take My Head,234486,234.49,3.91
9/30/2022 1:10,9/30/2022,Turnover,Threshold,88244,88.24,1.47
9/30/2022 1:16,9/30/2022,Big Wild,6's to 9's - Day Wave Remix,14912,14.91,0.25
9/30/2022 1:16,9/30/2022,Turnover,I Would Hate You If I Could,194201,194.2,3.24
9/30/2022 1:19,9/30/2022,Day Wave,Drag,189651,189.65,3.16
9/30/2022 1:23,9/30/2022,Lawrence Rothman,Kate's Not Here - Day Wave & Lawrence Rothman Remix,187364,187.36,3.12
9/30/2022 1:26,9/30/2022,Day Wave,Potions,190061,190.06,3.17
9/30/2022 1:28,9/30/2022,Day Wave,Loner,143493,143.49,2.39
9/30/2022 1:32,9/30/2022,Day Wave,Something Here,245386,245.39,4.09
9/30/2022 1:33,9/30/2022,Saba,2012 (feat. Day Wave),40256,40.26,0.67
9/30/2022 1:34,9/30/2022,Alvvays,Not My Baby,100714,100.71,1.68
9/30/2022 1:40,9/30/2022,Beach House,Space Song,320466,320.47,5.34
9/30/2022 1:42,9/30/2022,Day Wave,Loner,143493,143.49,2.39
9/30/2022 1:43,9/30/2022,citrus,Thursday,60942,60.94,1.02
9/30/2022 1:49,9/30/2022,Tame Impala,Breathe Deeper,372866,372.87,6.21
9/30/2022 1:51,9/30/2022,Harriette,at least i'm pretty,106800,106.8,1.78
9/30/2022 1:54,9/30/2022,CASTLEBEAT,Telephone,209274,209.27,3.49
9/30/2022 1:55,9/30/2022,Hovvdy,Hide,56449,56.45,0.94
9/30/2022 2:46,9/30/2022,Hovvdy,Hide,8938,8.94,0.15
9/30/2022 2:49,9/30/2022,Faye Webster,Kingston,202653,202.65,3.38
9/30/2022 2:50,9/30/2022,Faye Webster,Kind Of (Type of Way),46048,46.05,0.77
9/30/2022 2:50,9/30/2022,Faye Webster,I Know I'll Find You One Day,12287,12.29,0.2
9/30/2022 2:54,9/30/2022,chloe moriondo,Manta Rays,211826,211.83,3.53
9/30/2022 2:58,9/30/2022,chloe moriondo,What If It Doesn't End Well,221746,221.75,3.7
9/30/2022 3:00,9/30/2022,chloe moriondo,Vapor,160491,160.49,2.67
9/30/2022 3:02,9/30/2022,colleen dow,Redline,117577,117.58,1.96
9/30/2022 3:04,9/30/2022,colleen dow,Sorry,132794,132.79,2.21
9/30/2022 3:08,9/30/2022,colleen dow,Yeah,198254,198.25,3.3
9/30/2022 3:11,9/30/2022,colleen dow,Lil kid,240009,240.01,4
9/30/2022 3:14,9/30/2022,colleen dow,Childhood Home,165006,165.01,2.75
9/30/2022 3:20,9/30/2022,colleen dow,Radiator,107265,107.27,1.79
9/30/2022 3:29,9/30/2022,American Football,Silhouettes,441505,441.51,7.36
9/30/2022 3:30,9/30/2022,American Football,Every Wave To Ever Rise (feat. Elizabeth Powell),9864,9.86,0.16
9/30/2022 3:33,9/30/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
9/30/2022 3:37,9/30/2022,Turnover,New Scream,252261,252.26,4.2
9/30/2022 3:41,9/30/2022,Turnover,Humming,238494,238.49,3.97
9/30/2022 4:07,9/30/2022,Turnover,Hello Euphoria,226137,226.14,3.77
9/30/2022 4:12,9/30/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
9/30/2022 4:15,9/30/2022,Turnover,Diazepam,199037,199.04,3.32
9/30/2022 4:18,9/30/2022,Turnover,Take My Head,193911,193.91,3.23
9/30/2022 4:19,9/30/2022,Turnover,Threshold,67636,67.64,1.13
9/30/2022 12:15,9/30/2022,HalfNoise,All That Love Is,5131,5.13,0.09
9/30/2022 12:15,9/30/2022,The Marías,Basta Ya,2282,2.28,0.04
9/30/2022 12:18,9/30/2022,HalfNoise,As U Wave,219706,219.71,3.66
9/30/2022 12:22,9/30/2022,Foster The People,I Would Do Anything for You,214080,214.08,3.57
9/30/2022 12:26,9/30/2022,Jeremy Zucker,this is how you fall in love,6346,6.35,0.11
9/30/2022 12:26,9/30/2022,chloe moriondo,Manta Rays,17972,17.97,0.3
9/30/2022 12:26,9/30/2022,Palace,Live Well,249840,249.84,4.16
9/30/2022 12:27,9/30/2022,Jeremy Zucker,this is how you fall in love,14140,14.14,0.24
9/30/2022 12:30,9/30/2022,girl in red,watch you sleep.,2066,2.07,0.03
9/30/2022 12:30,9/30/2022,The Marías,Over the Moon,1911,1.91,0.03
9/30/2022 12:30,9/30/2022,chloe moriondo,Manta Rays,211387,211.39,3.52
9/30/2022 12:30,9/30/2022,The Marías,Hold It Together,4713,4.71,0.08
9/30/2022 12:33,9/30/2022,girl in red,watch you sleep.,180225,180.23,3
9/30/2022 12:33,9/30/2022,Benjamin Francis Leftwich,Don't Go Slow,1114,1.11,0.02
9/30/2022 12:33,9/30/2022,The Marías,Hold It Together,8759,8.76,0.15
9/30/2022 12:37,9/30/2022,Frank Ocean,Cayendo (Side A - Acoustic),859,0.86,0.01
9/30/2022 12:37,9/30/2022,Russ,Losin Control,1021,1.02,0.02
9/30/2022 12:37,9/30/2022,The Marías,Only in My Dreams,11922,11.92,0.2
9/30/2022 12:37,9/30/2022,The Marías,Cariño,1230,1.23,0.02
9/30/2022 12:37,9/30/2022,Peach Pit,Techno Show,226613,226.61,3.78
9/30/2022 12:37,9/30/2022,Hayley Williams,Pure Love,4202,4.2,0.07
9/30/2022 12:37,9/30/2022,HalfNoise,Know the Feeling,859,0.86,0.01
9/30/2022 12:41,9/30/2022,girl in red,midnight love,193928,193.93,3.23
9/30/2022 12:44,9/30/2022,Turnover,Sunshine Type,186623,186.62,3.11
9/30/2022 12:46,9/30/2022,Clairo,Hello?,135016,135.02,2.25
9/30/2022 12:47,9/30/2022,Daniel Caesar,Japanese Denim,1184,1.18,0.02
9/30/2022 12:47,9/30/2022,Peach Pit,Live at the Swamp,49017,49.02,0.82
9/30/2022 12:49,9/30/2022,beabadoobee,Coffee,126824,126.82,2.11
9/30/2022 12:50,9/30/2022,Joji,Gimme Love,59188,59.19,0.99
9/30/2022 12:53,9/30/2022,Cuco,Do Better,175171,175.17,2.92
9/30/2022 12:55,9/30/2022,The Marías,Déjate Llevar,163937,163.94,2.73
9/30/2022 12:56,9/30/2022,Coldplay,Amsterdam,15782,15.78,0.26
9/30/2022 14:12,9/30/2022,Peach Pit,Chagu's Sideturn,194351,194.35,3.24
9/30/2022 14:17,9/30/2022,"Tyler, The Creator",Sandwitches,291226,291.23,4.85
9/30/2022 14:19,9/30/2022,"Tyler, The Creator",French (feat. Hodgy),114224,114.22,1.9
9/30/2022 14:23,9/30/2022,"Tyler, The Creator",Sandwitches,82,0.08,0
9/30/2022 14:23,9/30/2022,"Tyler, The Creator",French (feat. Hodgy),126691,126.69,2.11
9/30/2022 14:25,9/30/2022,Kendrick Lamar,BLOOD.,118066,118.07,1.97
9/30/2022 14:28,9/30/2022,Kendrick Lamar,DNA.,185946,185.95,3.1
9/30/2022 14:32,9/30/2022,Kendrick Lamar,YAH.,160293,160.29,2.67
9/30/2022 14:36,9/30/2022,Kendrick Lamar,ELEMENT.,208733,208.73,3.48
9/30/2022 14:40,9/30/2022,Kendrick Lamar,FEEL.,214826,214.83,3.58
9/30/2022 14:43,9/30/2022,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360,227.36,3.79
9/30/2022 14:48,9/30/2022,Kendrick Lamar,PRIDE.,246363,246.36,4.11
9/30/2022 15:48,9/30/2022,Kendrick Lamar,HUMBLE.,48890,48.89,0.81
9/30/2022 23:17,9/30/2022,Paramore,This Is Why,207652,207.65,3.46
9/30/2022 23:20,9/30/2022,The 1975,All I Need To Hear,210447,210.45,3.51
9/30/2022 23:23,9/30/2022,The 1975,I'm In Love With You,188700,188.7,3.15
9/30/2022 23:28,9/30/2022,Paramore,This Is Why,9139,9.14,0.15
9/30/2022 23:28,9/30/2022,The 1975,Happiness,303903,303.9,5.07
9/30/2022 23:29,9/30/2022,The 1975,Chocolate,1898,1.9,0.03
9/30/2022 23:29,9/30/2022,Paramore,This Is Why,2560,2.56,0.04
